Datetime,Load,CR,WR,NER,ER,NR
6/7/2024 2:00,6131.567114,2881.836543,1226.313423,919.7350671,613.1567114,490.5253691
6/7/2024 3:00,6002.343043,2821.10123,1200.468609,900.3514564,600.2343043,480.1874434
6/7/2024 4:00,5916.323047,2780.671832,1183.264609,887.448457,591.6323047,473.3058437
6/7/2024 5:00,5880.090743,2763.642649,1176.018149,882.0136114,588.0090743,470.4072594
6/7/2024 6:00,5974.210875,2807.879111,1194.842175,896.1316312,597.4210875,477.93687
6/7/2024 7:00,6259.843532,2942.12646,1251.968706,938.9765298,625.9843532,500.7874825
6/7/2024 8:00,6653.75073,3127.262843,1330.750146,998.0626095,665.375073,532.3000584
6/7/2024 9:00,7116.975569,3344.978518,1423.395114,1067.546335,711.6975569,569.3580456
6/7/2024 10:00,7332.889108,3446.457881,1466.577822,1099.933366,733.2889108,586.6311287
6/7/2024 11:00,7507.589917,3528.567261,1501.517983,1126.138488,750.7589917,600.6071934
6/7/2024 12:00,7553.718487,3550.247689,1510.743697,1133.057773,755.3718487,604.2974789
6/7/2024 13:00,7497.99553,3524.057899,1499.599106,1124.69933,749.799553,599.8396424
6/7/2024 14:00,7500.117453,3525.055203,1500.023491,1125.017618,750.0117453,600.0093963
6/7/2024 15:00,7543.886115,3545.626474,1508.777223,1131.582917,754.3886115,603.5108892
6/7/2024 16:00,7509.542512,3529.484981,1501.908502,1126.431377,750.9542512,600.763401
6/7/2024 17:00,7503.390693,3526.593626,1500.678139,1125.508604,750.3390693,600.2712554
6/7/2024 18:00,7490.282598,3520.432821,1498.05652,1123.54239,749.0282598,599.2226078
6/7/2024 19:00,7341.790186,3450.641387,1468.358037,1101.268528,734.1790186,587.3432149
6/7/2024 20:00,7293.29864,3427.850361,1458.659728,1093.994796,729.329864,583.4638912
6/7/2024 21:00,7250.11433,3407.553735,1450.022866,1087.51715,725.011433,580.0091464
6/7/2024 22:00,7122.888372,3347.757535,1424.577674,1068.433256,712.2888372,569.8310698
6/7/2024 23:00,6878.257236,3232.780901,1375.651447,1031.738585,687.8257236,550.2605789
6/8/2024 0:00,6536.490472,3072.150522,1307.298094,980.4735708,653.6490472,522.9192377
6/8/2024 1:00,6395.120132,3005.706462,1279.024026,959.2680197,639.5120132,511.6096105
6/8/2024 2:00,6184.970879,2906.936313,1236.994176,927.7456318,618.4970879,494.7976703
6/8/2024 3:00,6051.632344,2844.267202,1210.326469,907.7448516,605.1632344,484.1305875
6/8/2024 4:00,5961.404019,2801.859889,1192.280804,894.2106029,596.1404019,476.9123216
6/8/2024 5:00,5919.608467,2782.21598,1183.921693,887.9412701,591.9608467,473.5686774
6/8/2024 6:00,5961.335679,2801.827769,1192.267136,894.2003519,596.1335679,476.9068543
6/8/2024 7:00,6116.399427,2874.707731,1223.279885,917.4599141,611.6399427,489.3119542
6/8/2024 8:00,6288.152796,2955.431814,1257.630559,943.2229194,628.8152796,503.0522237
6/8/2024 9:00,6621.658367,3112.179432,1324.331673,993.248755,662.1658367,529.7326693
6/8/2024 10:00,6852.667747,3220.753841,1370.533549,1027.900162,685.2667747,548.2134198
6/8/2024 11:00,6996.384324,3288.300632,1399.276865,1049.457649,699.6384324,559.7107459
6/8/2024 12:00,6996.876917,3288.532151,1399.375383,1049.531538,699.6876917,559.7501534
6/8/2024 13:00,6897.605469,3241.87457,1379.521094,1034.64082,689.7605469,551.8084375
6/8/2024 14:00,6876.545384,3231.97633,1375.309077,1031.481808,687.6545384,550.1236307
6/8/2024 15:00,6916.440779,3250.727166,1383.288156,1037.466117,691.6440779,553.3152623
6/8/2024 16:00,6871.927518,3229.805933,1374.385504,1030.789128,687.1927518,549.7542014
6/8/2024 17:00,6840.956155,3215.249393,1368.191231,1026.143423,684.0956155,547.2764924
6/8/2024 18:00,6790.947271,3191.745217,1358.189454,1018.642091,679.0947271,543.2757817
6/8/2024 19:00,6805.431152,3198.552641,1361.08623,1020.814673,680.5431152,544.4344921
6/8/2024 20:00,6906.449551,3246.031289,1381.28991,1035.967433,690.6449551,552.5159641
6/8/2024 21:00,6940.786163,3262.169497,1388.157233,1041.117924,694.0786163,555.262893
6/8/2024 22:00,6913.453559,3249.323173,1382.690712,1037.018034,691.3453559,553.0762847
6/8/2024 23:00,6728.804911,3162.538308,1345.760982,1009.320737,672.8804911,538.3043928
6/9/2024 0:00,6582.886614,3093.956709,1316.577323,987.4329922,658.2886614,526.6309292
6/9/2024 1:00,6296.497325,2959.353743,1259.299465,944.4745988,629.6497325,503.719786
6/9/2024 2:00,6082.9482,2858.985654,1216.58964,912.44223,608.29482,486.635856
6/9/2024 3:00,5937.080673,2790.427916,1187.416135,890.562101,593.7080673,474.9664539
6/9/2024 4:00,5838.748309,2744.211705,1167.749662,875.8122464,583.8748309,467.0998647
6/9/2024 5:00,5797.084373,2724.629655,1159.416875,869.5626559,579.7084373,463.7667498
6/9/2024 6:00,5833.232332,2741.619196,1166.646466,874.9848498,583.3232332,466.6585865
6/9/2024 7:00,5962.604187,2802.423968,1192.520837,894.390628,596.2604187,477.0083349
6/9/2024 8:00,6043.969436,2840.665635,1208.793887,906.5954155,604.3969436,483.5175549
6/9/2024 9:00,6251.061402,2937.998859,1250.21228,937.6592103,625.1061402,500.0849122
6/9/2024 10:00,6417.643503,3016.292447,1283.528701,962.6465255,641.7643503,513.4114803
6/9/2024 11:00,6593.939694,3099.151656,1318.787939,989.0909541,659.3939694,527.5151755
6/9/2024 12:00,6733.500565,3164.745265,1346.700113,1010.025085,673.3500565,538.6800452
6/9/2024 13:00,6630.602056,3116.382966,1326.120411,994.5903084,663.0602056,530.4481645
6/9/2024 14:00,6598.887852,3101.47729,1319.77757,989.8331778,659.8887852,527.9110282
6/9/2024 15:00,6535.382005,3071.629542,1307.076401,980.3073007,653.5382005,522.8305604
6/9/2024 16:00,6574.315248,3089.928167,1314.86305,986.1472873,657.4315248,525.9452199
6/9/2024 17:00,6620.463227,3111.617717,1324.092645,993.0694841,662.0463227,529.6370582
6/9/2024 18:00,6670.878126,3135.312719,1334.175625,1000.631719,667.0878126,533.6702501
6/9/2024 19:00,6761.595818,3177.950034,1352.319164,1014.239373,676.1595818,540.9276654
6/9/2024 20:00,6904.464641,3245.098381,1380.892928,1035.669696,690.4464641,552.3571713
6/9/2024 21:00,7001.696894,3290.79754,1400.339379,1050.254534,700.1696894,560.1357516
6/9/2024 22:00,6999.416973,3289.725977,1399.883395,1049.912546,699.9416973,559.9533578
6/9/2024 23:00,6798.443065,3195.268241,1359.688613,1019.76646,679.8443065,543.8754452
6/10/2024 0:00,6685.82046,3142.335616,1337.164092,1002.873069,668.582046,534.8656368
6/10/2024 1:00,6326.038354,2973.238026,1265.207671,948.9057531,632.6038354,506.0830683
6/10/2024 2:00,6118.293808,2875.59809,1223.658762,917.7440712,611.8293808,489.4635047
6/10/2024 3:00,5984.372292,2812.654977,1196.874458,897.6558438,598.4372292,478.7497833
6/10/2024 4:00,5900.552235,2773.259551,1180.110447,885.0828353,590.0552235,472.0441788
6/10/2024 5:00,5868.274427,2758.088981,1173.654885,880.241164,586.8274427,469.4619541
6/10/2024 6:00,5968.950505,2805.406737,1193.790101,895.3425757,596.8950505,477.5160404
6/10/2024 7:00,6302.523842,2962.186206,1260.504768,945.3785764,630.2523842,504.2019074
6/10/2024 8:00,6770.388112,3182.082413,1354.077622,1015.558217,677.0388112,541.631049
6/10/2024 9:00,7284.564701,3423.745409,1456.91294,1092.684705,728.4564701,582.7651761
6/10/2024 10:00,7507.75056,3528.642763,1501.550112,1126.162584,750.775056,600.6200448
6/10/2024 11:00,7632.929948,3587.477076,1526.58599,1144.939492,763.2929948,610.6343959
6/10/2024 12:00,7554.654983,3550.687842,1510.930997,1133.198248,755.4654983,604.3723987
6/10/2024 13:00,7513.295082,3531.248689,1502.659016,1126.994262,751.3295082,601.0636066
6/10/2024 14:00,7585.205233,3565.04646,1517.041047,1137.780785,758.5205233,606.8164187
6/10/2024 15:00,7605.219584,3574.453204,1521.043917,1140.782938,760.5219584,608.4175667
6/10/2024 16:00,7611.725156,3577.510823,1522.345031,1141.758773,761.1725156,608.9380125
6/10/2024 17:00,7662.351661,3601.30528,1532.470332,1149.352749,766.2351661,612.9881328
6/10/2024 18:00,7541.555545,3544.531106,1508.311109,1131.233332,754.1555545,603.3244436
6/10/2024 19:00,7387.016712,3471.897854,1477.403342,1108.052507,738.7016712,590.9613369
6/10/2024 20:00,7380.936424,3469.040119,1476.187285,1107.140464,738.0936424,590.4749139
6/10/2024 21:00,7351.459812,3455.186112,1470.291962,1102.718972,735.1459812,588.116785
6/10/2024 22:00,7242.628002,3404.035161,1448.5256,1086.3942,724.2628002,579.4102401
6/10/2024 23:00,6946.310823,3264.766087,1389.262165,1041.946624,694.6310823,555.7048659
6/11/2024 0:00,6668.547652,3134.217396,1333.70953,1000.282148,666.8547652,533.4838121
6/11/2024 1:00,6410.94536,3013.144319,1282.189072,961.6418039,641.094536,512.8756288
6/11/2024 2:00,6200.115413,2914.054244,1240.023083,930.017312,620.0115413,496.009233
6/11/2024 3:00,6068.372996,2852.135308,1213.674599,910.2559494,606.8372996,485.4698397
6/11/2024 4:00,5973.834852,2807.70238,1194.76697,896.0752278,597.3834852,477.9067882
6/11/2024 5:00,5940.060441,2791.828407,1188.012088,891.0090661,594.0060441,475.2048353
6/11/2024 6:00,6040.481482,2839.026297,1208.096296,906.0722223,604.0481482,483.2385186
6/11/2024 7:00,6349.84923,2984.429138,1269.969846,952.4773845,634.984923,507.9879384
6/11/2024 8:00,6781.748304,3187.421703,1356.349661,1017.262246,678.1748304,542.5398644
6/11/2024 9:00,7273.970987,3418.766364,1454.794197,1091.095648,727.3970987,581.9176789
6/11/2024 10:00,7542.175563,3544.822514,1508.435113,1131.326334,754.2175563,603.374045
6/11/2024 11:00,7640.116635,3590.854818,1528.023327,1146.017495,764.0116635,611.2093308
6/11/2024 12:00,7654.034577,3597.396251,1530.806915,1148.105187,765.4034577,612.3227661
6/11/2024 13:00,7589.687558,3567.153152,1517.937512,1138.453134,758.9687558,607.1750046
6/11/2024 14:00,7648.279423,3594.691329,1529.655885,1147.241913,764.8279423,611.8623538
6/11/2024 15:00,7705.218877,3621.452872,1541.043775,1155.782832,770.5218877,616.4175102
6/11/2024 16:00,7762.885566,3648.556216,1552.577113,1164.432835,776.2885566,621.0308452
6/11/2024 17:00,7797.044324,3664.610832,1559.408865,1169.556649,779.7044324,623.7635459
6/11/2024 18:00,7530.057318,3539.12694,1506.011464,1129.508598,753.0057318,602.4045855
6/11/2024 19:00,7318.73212,3439.804097,1463.746424,1097.809818,731.873212,585.4985696
6/11/2024 20:00,7286.117227,3424.475097,1457.223445,1092.917584,728.6117227,582.8893781
6/11/2024 21:00,7271.579849,3417.642529,1454.31597,1090.736977,727.1579849,581.7263879
6/11/2024 22:00,7176.809764,3373.100589,1435.361953,1076.521465,717.6809764,574.1447811
6/11/2024 23:00,6917.729012,3251.332636,1383.545802,1037.659352,691.7729012,553.4183209
6/12/2024 0:00,6657.482652,3129.016847,1331.49653,998.6223979,665.7482652,532.5986122
6/12/2024 1:00,6394.782343,3005.547701,1278.956469,959.2173514,639.4782343,511.5825874
6/12/2024 2:00,6190.405703,2909.490681,1238.081141,928.5608555,619.0405703,495.2324563
6/12/2024 3:00,6054.972959,2845.837291,1210.994592,908.2459438,605.4972959,484.3978367
6/12/2024 4:00,5959.172241,2800.810953,1191.834448,893.8758361,595.9172241,476.7337793
6/12/2024 5:00,5945.685273,2794.472078,1189.137055,891.8527909,594.5685273,475.6548218
6/12/2024 6:00,6036.038387,2836.938042,1207.207677,905.4057581,603.6038387,482.883071
6/12/2024 7:00,6332.400469,2976.22822,1266.480094,949.8600704,633.2400469,506.5920375
6/12/2024 8:00,6749.504869,3172.267288,1349.900974,1012.42573,674.9504869,539.9603895
6/12/2024 9:00,7252.091112,3408.482822,1450.418222,1087.813667,725.2091112,580.1672889
6/12/2024 10:00,7533.780459,3540.876816,1506.756092,1130.067069,753.3780459,602.7024367
6/12/2024 11:00,7639.715479,3590.666275,1527.943096,1145.957322,763.9715479,611.1772383
6/12/2024 12:00,7474.57991,3513.052558,1494.915982,1121.186987,747.457991,597.9663928
6/12/2024 13:00,7330.099679,3445.146849,1466.019936,1099.514952,733.0099679,586.4079743
6/12/2024 14:00,7469.517639,3510.67329,1493.903528,1120.427646,746.9517639,597.5614111
6/12/2024 15:00,7490.948417,3520.745756,1498.189683,1123.642263,749.0948417,599.2758734
6/12/2024 16:00,7508.696632,3529.087417,1501.739326,1126.304495,750.8696632,600.6957305
6/12/2024 17:00,7563.012568,3554.615907,1512.602514,1134.451885,756.3012568,605.0410054
6/12/2024 18:00,7503.848613,3526.808848,1500.769723,1125.577292,750.3848613,600.307889
6/12/2024 19:00,7346.527937,3452.86813,1469.305587,1101.979191,734.6527937,587.722235
6/12/2024 20:00,7334.114478,3447.033805,1466.822896,1100.117172,733.4114478,586.7291582
6/12/2024 21:00,7312.406198,3436.830913,1462.48124,1096.86093,731.2406198,584.9924958
6/12/2024 22:00,7211.243368,3389.284383,1442.248674,1081.686505,721.1243368,576.8994694
6/12/2024 23:00,6937.829156,3260.779703,1387.565831,1040.674373,693.7829156,555.0263325
6/13/2024 0:00,6726.874975,3161.631238,1345.374995,1009.031246,672.6874975,538.149998
6/13/2024 1:00,6361.45567,2989.884165,1272.291134,954.2183505,636.145567,508.9164536
6/13/2024 2:00,6148.299761,2889.700888,1229.659952,922.2449641,614.8299761,491.8639809
6/13/2024 3:00,6002.51818,2821.183545,1200.503636,900.377727,600.251818,480.2014544
6/13/2024 4:00,5911.208541,2778.268014,1182.241708,886.6812812,591.1208541,472.8966833
6/13/2024 5:00,5886.885622,2766.836242,1177.377124,883.0328433,588.6885622,470.9508497
6/13/2024 6:00,5980.353606,2810.766195,1196.070721,897.0530409,598.0353606,478.4282885
6/13/2024 7:00,6275.988883,2949.714775,1255.197777,941.3983324,627.5988883,502.0791106
6/13/2024 8:00,6696.636536,3147.419172,1339.327307,1004.49548,669.6636536,535.7309229
6/13/2024 9:00,7147.559223,3359.352835,1429.511845,1072.133883,714.7559223,571.8047378
6/13/2024 10:00,7417.09404,3486.034199,1483.418808,1112.564106,741.709404,593.3675232
6/13/2024 11:00,7581.586271,3563.345547,1516.317254,1137.237941,758.1586271,606.5269017
6/13/2024 12:00,7618.701403,3580.78966,1523.740281,1142.805211,761.8701403,609.4961123
6/13/2024 13:00,7520.942347,3534.842903,1504.188469,1128.141352,752.0942347,601.6753878
6/13/2024 14:00,7590.395699,3567.485979,1518.07914,1138.559355,759.0395699,607.2316559
6/13/2024 15:00,7612.895239,3578.060762,1522.579048,1141.934286,761.2895239,609.0316191
6/13/2024 16:00,7609.975682,3576.688571,1521.995136,1141.496352,760.9975682,608.7980546
6/13/2024 17:00,7604.799122,3574.255587,1520.959824,1140.719868,760.4799122,608.3839298
6/13/2024 18:00,7543.095746,3545.255001,1508.619149,1131.464362,754.3095746,603.4476597
6/13/2024 19:00,7399.823674,3477.917127,1479.964735,1109.973551,739.9823674,591.9858939
6/13/2024 20:00,7407.610017,3481.576708,1481.522003,1111.141503,740.7610017,592.6088014
6/13/2024 21:00,7401.164519,3478.547324,1480.232904,1110.174678,740.1164519,592.0931615
6/13/2024 22:00,7292.181658,3427.325379,1458.436332,1093.827249,729.2181658,583.3745327
6/13/2024 23:00,7005.592626,3292.628534,1401.118525,1050.838894,700.5592626,560.4474101
6/14/2024 0:00,6582.387991,3093.722356,1316.477598,987.3581986,658.2387991,526.5910393
6/14/2024 1:00,6443.032739,3028.225387,1288.606548,966.4549108,644.3032739,515.4426191
6/14/2024 2:00,6220.622873,2923.69275,1244.124575,933.0934309,622.0622873,497.6498298
6/14/2024 3:00,6091.875741,2863.181598,1218.375148,913.7813611,609.1875741,487.3500593
6/14/2024 4:00,5997.82261,2818.976627,1199.564522,899.6733915,599.782261,479.8258088
6/14/2024 5:00,5971.069702,2806.40276,1194.21394,895.6604554,597.1069702,477.6855762
6/14/2024 6:00,6063.765219,2849.969653,1212.753044,909.5647829,606.3765219,485.1012175
6/14/2024 7:00,6349.202748,2984.125292,1269.84055,952.3804123,634.9202748,507.9362199
6/14/2024 8:00,6746.75312,3170.973967,1349.350624,1012.012968,674.675312,539.7402496
6/14/2024 9:00,7226.483226,3396.447116,1445.296645,1083.972484,722.6483226,578.1186581
6/14/2024 10:00,7517.766339,3533.350179,1503.553268,1127.664951,751.7766339,601.4213071
6/14/2024 11:00,7667.860367,3603.894373,1533.572073,1150.179055,766.7860367,613.4288294
6/14/2024 12:00,7669.170086,3604.50994,1533.834017,1150.375513,766.9170086,613.5336069
6/14/2024 13:00,7623.998625,3583.279354,1524.799725,1143.599794,762.3998625,609.91989
6/14/2024 14:00,7689.646441,3614.133827,1537.929288,1153.446966,768.9646441,615.1717152
6/14/2024 15:00,7671.768475,3605.731183,1534.353695,1150.765271,767.1768475,613.741478
6/14/2024 16:00,7527.507345,3537.928452,1505.501469,1129.126102,752.7507345,602.2005876
6/14/2024 17:00,7456.547287,3504.577225,1491.309457,1118.482093,745.6547287,596.523783
6/14/2024 18:00,7391.417631,3473.966287,1478.283526,1108.712645,739.1417631,591.3134105
6/14/2024 19:00,7240.944292,3403.243817,1448.188858,1086.141644,724.0944292,579.2755434
6/14/2024 20:00,7227.039714,3396.708666,1445.407943,1084.055957,722.7039714,578.1631772
6/14/2024 21:00,7166.278523,3368.150906,1433.255705,1074.941778,716.6278523,573.3022818
6/14/2024 22:00,7042.491081,3309.970808,1408.498216,1056.373662,704.2491081,563.3992864
6/14/2024 23:00,6792.382232,3192.419649,1358.476446,1018.857335,679.2382232,543.3905785
6/15/2024 0:00,6538.424556,3073.059541,1307.684911,980.7636834,653.8424556,523.0739645
6/15/2024 1:00,6355.693388,2987.175892,1271.138678,953.3540082,635.5693388,508.4554711
6/15/2024 2:00,6162.705924,2896.471784,1232.541185,924.4058886,616.2705924,493.0164739
6/15/2024 3:00,6022.563593,2830.604889,1204.512719,903.3845389,602.2563593,481.8050874
6/15/2024 4:00,5920.66577,2782.712912,1184.133154,888.0998655,592.066577,473.6532616
6/15/2024 5:00,5894.074042,2770.2148,1178.814808,884.1111063,589.4074042,471.5259233
6/15/2024 6:00,5949.855315,2796.431998,1189.971063,892.4782972,594.9855315,475.9884252
6/15/2024 7:00,6099.661309,2866.840815,1219.932262,914.9491964,609.9661309,487.9729048
6/15/2024 8:00,6284.914719,2953.909918,1256.982944,942.7372079,628.4914719,502.7931775
6/15/2024 9:00,6578.321156,3091.810943,1315.664231,986.7481734,657.8321156,526.2656925
6/15/2024 10:00,6733.944434,3164.953884,1346.788887,1010.091665,673.3944434,538.7155547
6/15/2024 11:00,6905.042721,3245.370079,1381.008544,1035.756408,690.5042721,552.4034177
6/15/2024 12:00,6996.023093,3288.130854,1399.204619,1049.403464,699.6023093,559.6818474
6/15/2024 13:00,6953.288026,3268.045372,1390.657605,1042.993204,695.3288026,556.2630421
6/15/2024 14:00,6934.581921,3259.253503,1386.916384,1040.187288,693.4581921,554.7665537
6/15/2024 15:00,6920.198873,3252.49347,1384.039775,1038.029831,692.0198873,553.6159099
6/15/2024 16:00,6878.94531,3233.104296,1375.789062,1031.841797,687.894531,550.3156248
6/15/2024 17:00,6866.808643,3227.400062,1373.361729,1030.021296,686.6808643,549.3446914
6/15/2024 18:00,6834.044196,3212.000772,1366.808839,1025.106629,683.4044196,546.7235357
6/15/2024 19:00,6846.710881,3217.954114,1369.342176,1027.006632,684.6710881,547.7368705
6/15/2024 20:00,6928.293807,3256.298089,1385.658761,1039.244071,692.8293807,554.2635046
6/15/2024 21:00,6954.375893,3268.55667,1390.875179,1043.156384,695.4375893,556.3500714
6/15/2024 22:00,6909.230258,3247.338221,1381.846052,1036.384539,690.9230258,552.7384206
6/15/2024 23:00,6726.316358,3161.368688,1345.263272,1008.947454,672.6316358,538.1053086
6/16/2024 0:00,6501.417387,3055.666172,1300.283477,975.2126081,650.1417387,520.113391
6/16/2024 1:00,6301.65673,2961.778663,1260.331346,945.2485095,630.165673,504.1325384
6/16/2024 2:00,6111.80138,2872.546649,1222.360276,916.770207,611.180138,488.9441104
6/16/2024 3:00,5928.926962,2786.595672,1185.785392,889.3390443,592.8926962,474.3141569
6/16/2024 4:00,5746.56181,2700.884051,1149.312362,861.9842715,574.656181,459.7249448
6/16/2024 5:00,5665.505844,2662.787747,1133.101169,849.8258766,566.5505844,453.2404675
6/16/2024 6:00,5679.347741,2669.293438,1135.869548,851.9021611,567.9347741,454.3478193
6/16/2024 7:00,5816.04335,2733.540375,1163.20867,872.4065025,581.604335,465.283468
6/16/2024 8:00,5901.330581,2773.625373,1180.266116,885.1995871,590.1330581,472.1064464
6/16/2024 9:00,6079.566243,2857.396134,1215.913249,911.9349364,607.9566243,486.3652994
6/16/2024 10:00,6265.197092,2944.642633,1253.039418,939.7795638,626.5197092,501.2157674
6/16/2024 11:00,6405.31681,3010.498901,1281.063362,960.7975215,640.531681,512.4253448
6/16/2024 12:00,6431.877555,3022.982451,1286.375511,964.7816333,643.1877555,514.5502044
6/16/2024 13:00,6439.981009,3026.791074,1287.996202,965.9971513,643.9981009,515.1984807
6/16/2024 14:00,6508.914096,3059.189625,1301.782819,976.3371144,650.8914096,520.7131277
6/16/2024 15:00,6582.079861,3093.577535,1316.415972,987.3119791,658.2079861,526.5663889
6/16/2024 16:00,6637.320792,3119.540772,1327.464158,995.5981187,663.7320792,530.9856633
6/16/2024 17:00,6632.10057,3117.087268,1326.420114,994.8150855,663.210057,530.5680456
6/16/2024 18:00,6651.309424,3126.115429,1330.261885,997.6964136,665.1309424,532.1047539
6/16/2024 19:00,6702.189984,3150.029292,1340.437997,1005.328498,670.2189984,536.1751987
6/16/2024 20:00,6803.655276,3197.71798,1360.731055,1020.548291,680.3655276,544.292422
6/16/2024 21:00,6860.181727,3224.285412,1372.036345,1029.027259,686.0181727,548.8145382
6/16/2024 22:00,6845.445093,3217.359194,1369.089019,1026.816764,684.5445093,547.6356074
6/16/2024 23:00,6665.070272,3132.583028,1333.014054,999.7605408,666.5070272,533.2056217
6/17/2024 0:00,6462.486967,3037.368875,1292.497393,969.3730451,646.2486967,516.9989574
6/17/2024 1:00,6271.385215,2947.551051,1254.277043,940.7077822,627.1385215,501.7108172
6/17/2024 2:00,6080.712166,2857.934718,1216.142433,912.1068249,608.0712166,486.4569733
6/17/2024 3:00,5918.081989,2781.498535,1183.616398,887.7122983,591.8081989,473.4465591
6/17/2024 4:00,5825.276537,2737.879973,1165.055307,873.7914806,582.5276537,466.022123
6/17/2024 5:00,5774.042779,2713.800106,1154.808556,866.1064168,577.4042779,461.9234223
6/17/2024 6:00,5786.987737,2719.884237,1157.397547,868.0481606,578.6987737,462.959019
6/17/2024 7:00,5916.541529,2780.774519,1183.308306,887.4812293,591.6541529,473.3233223
6/17/2024 8:00,6023.969142,2831.265497,1204.793828,903.5953713,602.3969142,481.9175314
6/17/2024 9:00,6252.541716,2938.694607,1250.508343,937.8812574,625.2541716,500.2033373
6/17/2024 10:00,6414.071562,3014.613634,1282.814312,962.1107343,641.4071562,513.125725
6/17/2024 11:00,6556.730245,3081.663215,1311.346049,983.5095368,655.6730245,524.5384196
6/17/2024 12:00,6652.778516,3126.805903,1330.555703,997.9167774,665.2778516,532.2222813
6/17/2024 13:00,6663.954891,3132.058799,1332.790978,999.5932337,666.3954891,533.1163913
6/17/2024 14:00,6690.995549,3144.767908,1338.19911,1003.649332,669.0995549,535.2796439
6/17/2024 15:00,6720.91277,3158.829002,1344.182554,1008.136916,672.091277,537.6730216
6/17/2024 16:00,6724.660448,3160.590411,1344.93209,1008.699067,672.4660448,537.9728358
6/17/2024 17:00,6754.792909,3174.752667,1350.958582,1013.218936,675.4792909,540.3834327
6/17/2024 18:00,6686.237608,3142.531676,1337.247522,1002.935641,668.6237608,534.8990087
6/17/2024 19:00,6697.337421,3147.748588,1339.467484,1004.600613,669.7337421,535.7869937
6/17/2024 20:00,6780.925939,3187.035191,1356.185188,1017.138891,678.0925939,542.4740751
6/17/2024 21:00,6865.784256,3226.918601,1373.156851,1029.867638,686.5784256,549.2627405
6/17/2024 22:00,6857.733111,3223.134562,1371.546622,1028.659967,685.7733111,548.6186489
6/17/2024 23:00,6668.175318,3134.0424,1333.635064,1000.226298,666.8175318,533.4540255
6/18/2024 0:00,6646.882335,3124.034697,1329.376467,997.0323502,664.6882335,531.7505868
6/18/2024 1:00,6217.681643,2922.310372,1243.536329,932.6522465,621.7681643,497.4145315
6/18/2024 2:00,6020.299733,2829.540874,1204.059947,903.0449599,602.0299733,481.6239786
6/18/2024 3:00,5887.649944,2767.195474,1177.529989,883.1474916,588.7649944,471.0119955
6/18/2024 4:00,5814.742898,2732.929162,1162.94858,872.2114347,581.4742898,465.1794319
6/18/2024 5:00,5812.491564,2731.871035,1162.498313,871.8737345,581.2491564,464.9993251
6/18/2024 6:00,5924.227878,2784.387103,1184.845576,888.6341817,592.4227878,473.9382303
6/18/2024 7:00,6252.696727,2938.767462,1250.539345,937.904509,625.2696727,500.2157381
6/18/2024 8:00,6708.239724,3152.87267,1341.647945,1006.235959,670.8239724,536.6591779
6/18/2024 9:00,7230.56697,3398.366476,1446.113394,1084.585045,723.056697,578.4453576
6/18/2024 10:00,7497.330197,3523.745192,1499.466039,1124.59953,749.7330197,599.7864157
6/18/2024 11:00,7649.273071,3595.158343,1529.854614,1147.390961,764.9273071,611.9418457
6/18/2024 12:00,7683.020798,3611.019775,1536.60416,1152.45312,768.3020798,614.6416638
6/18/2024 13:00,7611.14742,3577.239287,1522.229484,1141.672113,761.114742,608.8917936
6/18/2024 14:00,7633.871023,3587.919381,1526.774205,1145.080653,763.3871023,610.7096818
6/18/2024 15:00,7621.28281,3582.002921,1524.256562,1143.192422,762.128281,609.7026248
6/18/2024 16:00,7597.974165,3571.047858,1519.594833,1139.696125,759.7974165,607.8379332
6/18/2024 17:00,7629.747337,3585.981248,1525.949467,1144.462101,762.9747337,610.3797869
6/18/2024 18:00,7566.790029,3556.391314,1513.358006,1135.018504,756.6790029,605.3432023
6/18/2024 19:00,7416.147727,3485.589432,1483.229545,1112.422159,741.6147727,593.2918182
6/18/2024 20:00,7380.450247,3468.811616,1476.090049,1107.067537,738.0450247,590.4360197
6/18/2024 21:00,7337.089213,3448.43193,1467.417843,1100.563382,733.7089213,586.9671371
6/18/2024 22:00,7203.382164,3385.589617,1440.676433,1080.507325,720.3382164,576.2705731
6/18/2024 23:00,6912.8207,3249.025729,1382.56414,1036.923105,691.28207,553.025656
6/19/2024 0:00,6731.911047,3163.998192,1346.382209,1009.786657,673.1911047,538.5528837
6/19/2024 1:00,6355.668257,2987.164081,1271.133651,953.3502385,635.5668257,508.4534605
6/19/2024 2:00,6149.254815,2890.149763,1229.850963,922.3882223,614.9254815,491.9403852
6/19/2024 3:00,6028.482013,2833.386546,1205.696403,904.2723019,602.8482013,482.278561
6/19/2024 4:00,5948.109041,2795.611249,1189.621808,892.2163561,594.8109041,475.8487232
6/19/2024 5:00,5939.889853,2791.748231,1187.977971,890.9834779,593.9889853,475.1911882
6/19/2024 6:00,6044.967397,2841.134677,1208.993479,906.7451096,604.4967397,483.5973918
6/19/2024 7:00,6369.714711,2993.765914,1273.942942,955.4572066,636.9714711,509.5771769
6/19/2024 8:00,6817.887733,3204.407234,1363.577547,1022.68316,681.7887733,545.4310186
6/19/2024 9:00,7255.122235,3409.907451,1451.024447,1088.268335,725.5122235,580.4097788
6/19/2024 10:00,7481.924836,3516.504673,1496.384967,1122.288725,748.1924836,598.5539869
6/19/2024 11:00,7628.63452,3585.458225,1525.726904,1144.295178,762.863452,610.2907616
